Type,DN,OuterDiameter,WallThickness,Radius,Length,Material,PN,Url,ImageUrl,TechnicalDrawingUrl
"Coude 90°, 3D, soudé",,33.7,1.6,38,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, soudé",,33.7,2,38,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, soudé",,33.7,2.6,38,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, soudé",,42.4,1.6,48,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, soudé",,42.4,2,48,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, soudé",,42.4,2.6,48,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, soudé",,48.3,2,57,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, soudé",,48.3,2.6,57,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, soudé",,60.3,1.6,76,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, soudé",,60.3,2,76,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, soudé",,48.3,1.6,57,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, soudé",,60.3,2.6,76,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, soudé",,76.1,2,95,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, soudé",,76.1,2.3,95,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, soudé",,76.1,2.6,95,,1.4307,,https://kohler.ch/fr/produit/103010r-1651,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 45°, 3D, soudé",,17.2,1.6,28,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 45°, 3D, soudé",,21.3,1.6,27.5,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 45°, 3D, soudé",,21.3,2,27.5,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 45°, 3D, soudé",,21.3,2.6,27.5,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 45°, 3D, soudé",,26.9,1.6,28.5,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 45°, 3D, soudé",,26.9,2,28.5,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 45°, 3D, soudé",,26.9,2.6,28.5,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 45°, 3D, soudé",,33.7,2,38,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 45°, 3D, soudé",,33.7,2.6,38,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 45°, 3D, soudé",,42.4,2,47.5,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 45°, 3D, soudé",,42.4,2.6,47.5,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 45°, 3D, soudé",,48.3,2,57,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 45°, 3D, soudé",,48.3,2.6,57,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 45°, 3D, soudé",,60.3,2,76,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 45°, 3D, soudé",,60.3,2.6,76,,1.4307,,https://kohler.ch/fr/produit/103010r-1650,https://kohler.ch/assets/source/f9/r_1650_f__03.png,https://kohler.ch/assets/source/73/r_1650_tz__03.png
"Coude 90°, 3D, sans soudure",,12,1,20,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, sans soudure",,12,1.5,20,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, sans soudure",,12,2,20,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, sans soudure",,13.5,2.3,20,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, sans soudure",,16,2,20,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, sans soudure",,17.2,1.6,28,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, sans soudure",,17.2,2.3,28,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, sans soudure",,21.3,1.6,28,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, sans soudure",,21.3,2.6,28,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, sans soudure",,26.9,1.6,29,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, sans soudure",,26.9,2.6,29,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, sans soudure",,33.7,2,38,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, sans soudure",,33.7,3.2,38,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, sans soudure",,42.4,2,48,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude 90°, 3D, sans soudure",,42.4,3.2,48,,1.4404,,https://kohler.ch/fr/produit/103010r-1651-n,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/0a/r_1651_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,204,2,300,,1.4307,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,206,3,300,,1.4307,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,254,2,350,,1.4307,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,256,3,350,,1.4307,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,304,2,400,,1.4307,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,306,3,400,,1.4307,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,356,3,450,,1.4307,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,406,3,500,,1.4307,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,456,3,550,,1.4307,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,506,3,600,,1.4307,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,606,3,700,,1.4307,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,204,2,300,,1.4404,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,206,3,300,,1.4404,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,254,2,350,,1.4404,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude, 90°, R ~ DI+100, soudé",,256,3,350,,1.4404,,https://kohler.ch/fr/produit/103010r-1652,https://kohler.ch/assets/source/7d/r_1651_1652_f__03.png,https://kohler.ch/assets/source/90/r_1652_tz__03.png
"Coude 90°, 5D, soudé",,17.2,1.6,43,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 5D, soudé",,21.3,1.6,45,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 5D, soudé",,21.3,2,45,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 5D, soudé",,21.3,2.6,45,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 5D, soudé",,26.9,1.6,57,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 5D, soudé",,26.9,2,57,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 5D, soudé",,26.9,2.6,57,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 5D, soudé",,33.7,2,72,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 5D, soudé",,33.7,3.2,72,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 5D, soudé",,42.4,2,93,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 5D, soudé",,42.4,3.2,92.5,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 5D, soudé",,44.5,2,100,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 5D, soudé",,48.3,2,108,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 5D, soudé",,48.3,3.2,108,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 5D, soudé",,54,2,122,,1.4404,,https://kohler.ch/fr/produit/103010r-1655,https://kohler.ch/assets/source/09/r_1655_f__03.png,https://kohler.ch/assets/source/28/r_1655_tz__03.png
"Coude 90°, 2D, soudé",,33.7,2,28,,1.4307,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 2D, soudé",,42.4,2,32,,1.4307,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 2D, soudé",,48.3,2,38,,1.4307,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 2D, soudé",,60.3,2,51,,1.4307,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 2D, soudé",,76.1,2.3,63,,1.4307,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 2D, soudé",,88.9,2.3,76,,1.4307,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 2D, soudé",,114.3,2.6,102,,1.4307,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 2D, soudé",,139.7,2.6,127,,1.4307,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 2D, soudé",,168.3,3,152,,1.4307,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 2D, soudé",,219.1,3,203,,1.4307,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 2D, soudé",,273,3,254,,1.4307,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 2D, soudé",,323.9,3,305,,1.4307,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 2D, soudé",,33.7,2,28,,1.4404,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 2D, soudé",,42.4,2,32,,1.4404,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 2D, soudé",,48.3,2,38,,1.4404,,https://kohler.ch/fr/produit/103010r-1620,https://kohler.ch/assets/source/47/r_1620_f__03.png,https://kohler.ch/assets/source/19/r_1620_tz__03.png
"Coude 90°, 3D, avec extrémités droites",,12,1,26,,1.4404,,https://kohler.ch/fr/produit/103010r-1690,https://kohler.ch/assets/source/f2/r_1690_f__03.png,https://kohler.ch/assets/source/23/r_1690_tz__03.png
"Coude 90°, 3D, avec extrémités droites",,13.5,1.6,20,,1.4404,,https://kohler.ch/fr/produit/103010r-1690,https://kohler.ch/assets/source/f2/r_1690_f__03.png,https://kohler.ch/assets/source/23/r_1690_tz__03.png
"Coude 90°, 3D, avec extrémités droites",,17.2,1.6,28,,1.4404,,https://kohler.ch/fr/produit/103010r-1690,https://kohler.ch/assets/source/f2/r_1690_f__03.png,https://kohler.ch/assets/source/23/r_1690_tz__03.png
"Coude 90°, 3D, avec extrémités droites",,21.3,1.6,30,,1.4404,,https://kohler.ch/fr/produit/103010r-1690,https://kohler.ch/assets/source/f2/r_1690_f__03.png,https://kohler.ch/assets/source/23/r_1690_tz__03.png
"Coude 90°, 3D, avec extrémités droites",,26.9,1.6,28.5,,1.4404,,https://kohler.ch/fr/produit/103010r-1690,https://kohler.ch/assets/source/f2/r_1690_f__03.png,https://kohler.ch/assets/source/23/r_1690_tz__03.png
"Coude 90°, 3D, avec extrémités droites",,33.7,2,38,,1.4404,,https://kohler.ch/fr/produit/103010r-1690,https://kohler.ch/assets/source/f2/r_1690_f__03.png,https://kohler.ch/assets/source/23/r_1690_tz__03.png
"Coude 90°, 3D, avec extrémités droites",,42.4,2,47.5,,1.4404,,https://kohler.ch/fr/produit/103010r-1690,https://kohler.ch/assets/source/f2/r_1690_f__03.png,https://kohler.ch/assets/source/23/r_1690_tz__03.png
"Coude 90°, 3D, avec extrémités droites",,48.3,2,57,,1.4404,,https://kohler.ch/fr/produit/103010r-1690,https://kohler.ch/assets/source/f2/r_1690_f__03.png,https://kohler.ch/assets/source/23/r_1690_tz__03.png
"Coude 90°, 3D, avec extrémités droites",,60.3,2,76,,1.4404,,https://kohler.ch/fr/produit/103010r-1690,https://kohler.ch/assets/source/f2/r_1690_f__03.png,https://kohler.ch/assets/source/23/r_1690_tz__03.png
"Coude 90°, 3D, avec extrémités droites",,76.1,2,95,,1.4404,,https://kohler.ch/fr/produit/103010r-1690,https://kohler.ch/assets/source/f2/r_1690_f__03.png,https://kohler.ch/assets/source/23/r_1690_tz__03.png
"Coude 90°, 3D, avec extrémités droites",,88.9,2,114.5,,1.4404,,https://kohler.ch/fr/produit/103010r-1690,https://kohler.ch/assets/source/f2/r_1690_f__03.png,https://kohler.ch/assets/source/23/r_1690_tz__03.png
"Coude 90°, 3D, avec extrémités droites",,114.3,2,152.4,,1.4404,,https://kohler.ch/fr/produit/103010r-1690,https://kohler.ch/assets/source/f2/r_1690_f__03.png,https://kohler.ch/assets/source/23/r_1690_tz__03.png
"Coude 45°, 3D, avec extrémités droites",,21.3,1.6,30,,1.4404,,https://kohler.ch/fr/produit/103010r-1645,https://kohler.ch/assets/source/6c/r_1645_f__03.png,https://kohler.ch/assets/source/1c/r_1645_tz__03.png
"Coude 45°, 3D, avec extrémités droites",,26.9,1.6,28.5,,1.4404,,https://kohler.ch/fr/produit/103010r-1645,https://kohler.ch/assets/source/6c/r_1645_f__03.png,https://kohler.ch/assets/source/1c/r_1645_tz__03.png
"Coude 45°, 3D, avec extrémités droites",,33.7,2,38,,1.4404,,https://kohler.ch/fr/produit/103010r-1645,https://kohler.ch/assets/source/6c/r_1645_f__03.png,https://kohler.ch/assets/source/1c/r_1645_tz__03.png
"Coude 45°, 3D, avec extrémités droites",,42.4,2,47.5,,1.4404,,https://kohler.ch/fr/produit/103010r-1645,https://kohler.ch/assets/source/6c/r_1645_f__03.png,https://kohler.ch/assets/source/1c/r_1645_tz__03.png
"Coude 45°, 3D, avec extrémités droites",,48.3,2,57,,1.4404,,https://kohler.ch/fr/produit/103010r-1645,https://kohler.ch/assets/source/6c/r_1645_f__03.png,https://kohler.ch/assets/source/1c/r_1645_tz__03.png
"Coude 45°, 3D, avec extrémités droites",,60.3,2,76,,1.4404,,https://kohler.ch/fr/produit/103010r-1645,https://kohler.ch/assets/source/6c/r_1645_f__03.png,https://kohler.ch/assets/source/1c/r_1645_tz__03.png
"Coude 45°, 3D, avec extrémités droites",,76.1,2,95,,1.4404,,https://kohler.ch/fr/produit/103010r-1645,https://kohler.ch/assets/source/6c/r_1645_f__03.png,https://kohler.ch/assets/source/1c/r_1645_tz__03.png
"Coude 45°, 3D, avec extrémités droites",,88.9,2,114.5,,1.4404,,https://kohler.ch/fr/produit/103010r-1645,https://kohler.ch/assets/source/6c/r_1645_f__03.png,https://kohler.ch/assets/source/1c/r_1645_tz__03.png
"Coude 45°, 3D, avec extrémités droites",,114.3,2,152.4,,1.4404,,https://kohler.ch/fr/produit/103010r-1645,https://kohler.ch/assets/source/6c/r_1645_f__03.png,https://kohler.ch/assets/source/1c/r_1645_tz__03.png
"Té égal embouti, métrique, soudé",,84,2,,160,1.4307,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
"Té égal embouti, métrique, soudé",,104,2,,180,1.4307,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
"Té égal embouti, métrique, soudé",,129,2,,230,1.4307,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
"Té égal embouti, métrique, soudé",,154,2,,270,1.4307,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
"Té égal embouti, métrique, soudé",,206,3,,350,1.4307,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
"Té égal embouti, métrique, soudé",,20,2,,50,1.4404,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
"Té égal embouti, métrique, soudé",,25,2,,60,1.4404,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
"Té égal embouti, métrique, soudé",,28,1.5,,64,1.4404,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
"Té égal embouti, métrique, soudé",,30,2,,70,1.4404,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
"Té égal embouti, métrique, soudé",,35,2,,80,1.4404,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
"Té égal embouti, métrique, soudé",,38,2,,86,1.4404,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
